session_id,avg_time_per_page,avg_time_per_product,avg_time_per_review,time_to_first_product,time_to_first_cart,time_to_checkout,time_to_purchase,cart_to_purchase_time,product_views_before_cart,searches_before_cart,reviews_before_purchase,filters_before_purchase
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0078,544.2857142857143,1270.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0079,495.0,1320.0,0.0,3610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0080,527.1428571428571,1230.0,0.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0081,210.0,525.0,0.0,5000.0,18900.0,20900.0,0.0,0.0,4.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0082,200.0,600.0,0.0,5000.0,15500.0,17300.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0083,275.0,733.3333333333334,0.0,5000.0,14600.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0084,300.0,800.0,0.0,5300.0,14900.0,16700.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0085,250.0,666.6666666666666,0.0,4700.0,14200.0,16200.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0086,287.5,766.6666666666666,0.0,4700.0,14100.0,15900.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0087,262.5,700.0,0.0,4900.0,14400.0,16300.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0088,275.0,733.3333333333334,0.0,4800.0,14200.0,16000.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0089,262.5,700.0,0.0,5000.0,14500.0,16400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0090,275.0,733.3333333333334,0.0,4800.0,14200.0,16000.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0091,233.33333333333334,700.0,0.0,4900.0,16500.0,18400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0092,266.6666666666667,800.0,0.0,4100.0,15850.0,17750.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0093,244.44444444444446,733.3333333333334,0.0,3700.0,15250.0,17100.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0094,288.8888888888889,866.6666666666666,0.0,3900.0,14500.0,16300.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0095,255.55555555555554,766.6666666666666,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0096,233.33333333333334,700.0,0.0,3450.0,14650.0,16550.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0097,266.6666666666667,800.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0098,244.44444444444446,733.3333333333334,0.0,3800.0,15100.0,16900.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0099,255.55555555555554,766.6666666666666,0.0,3600.0,15000.0,16800.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0100,262.5,700.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0101,562.5,1050.0,1200.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0102,666.6666666666666,900.0,0.0,4200.0,9700.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0103,333.3333333333333,1000.0,0.0,3500.0,9500.0,11500.0,0.0,0.0,2.0,1.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0104,700.0,766.6666666666666,1300.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0105,766.6666666666666,1100.0,0.0,4300.0,10200.0,12000.0,0.0,0.0,2.0,1.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0106,300.0,700.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0107,571.4285714285714,600.0,1100.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0108,585.7142857142857,666.6666666666666,0.0,3400.0,9200.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0109,287.5,766.6666666666666,0.0,3900.0,15200.0,17000.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0110,300.0,700.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0111,642.8571428571429,1500.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0112,642.8571428571429,866.6666666666666,633.3333333333334,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0113,716.6666666666666,1433.3333333333333,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0114,716.6666666666666,1433.3333333333333,0.0,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0115,700.0,1200.0,0.0,4200.0,13300.0,15300.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0116,650.0,1100.0,0.0,3700.0,12200.0,16000.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0117,666.6666666666666,1333.3333333333333,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0118,666.6666666666666,1333.3333333333333,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0119,650.0,1150.0,0.0,3800.0,12700.0,14700.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0120,666.6666666666666,1333.3333333333333,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0121,642.8571428571429,1500.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0122,371.42857142857144,1300.0,0.0,4700.0,16600.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0123,716.6666666666666,1433.3333333333333,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0124,400.0,933.3333333333334,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0125,440.0,1100.0,0.0,4200.0,12200.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0126,657.1428571428571,1533.3333333333333,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0127,666.6666666666666,1333.3333333333333,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0128,371.42857142857144,1300.0,0.0,4200.0,15900.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0129,440.0,1100.0,0.0,4000.0,12000.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0130,585.7142857142857,1366.6666666666667,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0131,360.0,525.0,0.0,5300.0,18700.0,20800.0,0.0,0.0,4.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0132,430.0,1075.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0133,220.0,550.0,0.0,3700.0,13400.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0134,377.77777777777777,666.6666666666666,0.0,5600.0,15500.0,17400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0135,487.5,766.6666666666666,0.0,4200.0,14100.0,16100.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0136,587.5,1175.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0137,500.0,733.3333333333334,0.0,4100.0,12500.0,14400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0138,477.77777777777777,1075.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0139,233.33333333333334,525.0,0.0,4100.0,13800.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0140,300.0,450.0,0.0,3500.0,12900.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0141,685.7142857142857,1600.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0142,342.85714285714283,800.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0143,400.0,933.3333333333334,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0144,328.57142857142856,766.6666666666666,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0145,750.0,1050.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0146,433.3333333333333,1300.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0147,357.14285714285717,833.3333333333334,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0148,733.3333333333334,1150.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0149,450.0,1350.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0150,562.5,1500.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0151,433.3333333333333,535.0,880.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0152,453.75,660.0,550.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0153,408.8888888888889,753.3333333333334,0.0,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0154,470.0,1253.3333333333333,0.0,5440.0,0.0,13480.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0155,526.25,826.6666666666666,576.6666666666666,5360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0156,385.55555555555554,653.3333333333334,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0157,450.0,736.6666666666666,0.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0158,471.25,696.6666666666666,560.0,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0159,385.55555555555554,670.0,0.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0160,501.42857142857144,965.0,0.0,5050.0,11330.0,14320.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0161,500.0,1500.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0162,325.0,866.6666666666666,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0163,244.44444444444446,733.3333333333334,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0164,266.6666666666667,800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0165,287.5,766.6666666666666,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0166,277.77777777777777,833.3333333333334,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0167,275.0,733.3333333333334,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0168,266.6666666666667,800.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0169,287.5,766.6666666666666,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0170,466.6666666666667,1400.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0171,266.6666666666667,800.0,0.0,4900.0,0.0,17900.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0172,325.0,866.6666666666666,0.0,4300.0,0.0,18200.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0173,275.0,733.3333333333334,0.0,3900.0,0.0,15800.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0174,255.55555555555554,766.6666666666666,0.0,3700.0,13400.0,18700.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0175,233.33333333333334,700.0,0.0,5300.0,0.0,18100.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0176,300.0,800.0,0.0,3600.0,0.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0177,275.0,733.3333333333334,0.0,3800.0,13200.0,15100.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0178,262.5,700.0,0.0,3400.0,0.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0179,328.57142857142856,1150.0,0.0,3800.0,12500.0,15000.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0180,244.44444444444446,733.3333333333334,0.0,4500.0,15600.0,17500.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0181,562.5,700.0,1200.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0182,371.42857142857144,1300.0,0.0,3400.0,13300.0,15200.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0183,557.1428571428571,975.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0184,342.85714285714283,1200.0,0.0,4100.0,10900.0,12600.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0185,262.5,525.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0186,383.3333333333333,766.6666666666666,0.0,3300.0,10300.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0187,312.5,625.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0188,314.2857142857143,733.3333333333334,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0189,400.0,1200.0,0.0,3400.0,10600.0,12300.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0190,383.3333333333333,766.6666666666666,0.0,3300.0,10300.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0191,500.0,1500.0,0.0,4900.0,19000.0,20900.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0192,325.0,866.6666666666666,0.0,4900.0,15700.0,19500.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0193,230.0,766.6666666666666,0.0,4400.0,17500.0,19700.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0194,277.77777777777777,833.3333333333334,0.0,4700.0,15400.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0195,244.44444444444446,733.3333333333334,0.0,4500.0,15500.0,17400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0196,266.6666666666667,800.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0197,287.5,766.6666666666666,0.0,4400.0,14600.0,16500.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0198,312.5,833.3333333333334,0.0,4600.0,15500.0,17400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0199,312.5,833.3333333333334,0.0,4400.0,15300.0,17200.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0200,220.0,733.3333333333334,0.0,4700.0,17000.0,18900.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0201,562.5,1500.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0202,437.5,733.3333333333334,650.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0203,585.7142857142857,1366.6666666666667,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0204,300.0,1050.0,0.0,4300.0,6600.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0205,425.0,733.3333333333334,400.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0206,285.7142857142857,666.6666666666666,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0207,425.0,766.6666666666666,366.6666666666667,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0208,342.85714285714283,800.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0209,375.0,600.0,400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0210,471.42857142857144,700.0,400.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0211,487.5,1300.0,0.0,5000.0,14700.0,16600.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0212,512.5,1025.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0213,275.0,550.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0214,233.33333333333334,700.0,0.0,5300.0,15400.0,17200.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0215,287.5,766.6666666666666,0.0,3700.0,14100.0,17400.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0216,222.22222222222223,500.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0217,244.44444444444446,550.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0218,400.0,1200.0,0.0,4700.0,16400.0,18100.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0219,390.0,975.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0220,222.22222222222223,666.6666666666666,0.0,5100.0,15000.0,16700.0,0.0,0.0,3.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0221,390.0,975.0,0.0,5200.0,18660.0,20400.0,0.0,0.0,4.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0222,601.4285714285714,1052.5,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0223,256.25,683.3333333333334,0.0,4810.0,15290.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0224,313.3333333333333,940.0,0.0,3630.0,9680.0,11370.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0225,595.7142857142857,1042.5,0.0,4140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0226,494.2857142857143,865.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0227,312.85714285714283,730.0,0.0,3920.0,11530.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0228,527.1428571428571,922.5,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0229,237.77777777777777,535.0,0.0,3660.0,15900.0,17570.0,0.0,0.0,4.0,3.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0230,511.42857142857144,895.0,0.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0231,575.0,733.3333333333334,1200.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0232,650.0,600.0,1050.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm-ecommerce-hard-2500-v1-shard-1__bench_price_comparison_0233,562.5,866.6666666666666,633.3333333333334,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
